    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   89,    92.445,        3,   921164,   8.4727,   984603,      758,     0000, 3.2567491e-06,        0,        0,        9,   863418,   860165,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   90,     93.45,        4,   928187,   8.5455,   992131,      766,     0000, 4.3094764e-06,        0,        0,        7,   869100,   866940,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   91,    94.455,        3,   937141,   8.6182,  1001616,      777,     0000, 3.2012259e-06,        0,        0,        8,   877740,   874145,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   92,     95.46,        2,   943846,   8.6909,  1008737,      792,     0000, 2.1189898e-06,        0,        0,        8,   884605,   881060,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   93,    96.465,        3,   952276,   8.7636,  1017826,      799,     0000, 3.1503472e-06,        0,        0,       15,   892695,   888400,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   94,     97.47,        4,   960382,   8.8364,  1026645,      808,     0000, 4.1650093e-06,        0,        0,        9,   898452,   895368,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   95,    98.475,        7,   967604,   8.9091,  1034217,      811,     0000, 7.2343645e-06,        0,        0,       14,   904251,   901530,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   96,     99.48,        2,   975199,   8.9818,  1042430,      822,     0000, 2.0508635e-06,        0,        0,        8,   911079,   908242,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   97,   100.485,        2,   983986,   9.0545,  1051845,      826,     0000, 2.0325492e-06,        0,        0,        5,   920342,   916189,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   98,    101.49,        3,   991056,   9.1273,  1059322,      834,     0000, 3.0270742e-06,        0,        0,       12,   925785,   923561,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   99,   102.495,        2,   999629,   9.2000,  1068569,      840,     0000, 2.0007423e-06,        0,        0,        5,   933703,   930644,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  100,     103.5,        4,  1004959,   9.2727,  1074136,      846,     0000, 3.9802619e-06,        0,        0,        7,   938483,   936090,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  101,   104.505,        3,  1013945,   9.3455,  1083855,      860,     0000, 2.9587404e-06,        0,        0,        9,   946500,   943531,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  102,    105.51,        2,  1027186,   9.4182,  1097994,      871,     0000, 1.947067e-06,        0,        0,       11,   959308,   955506,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  103,   106.515,        2,  1040891,   9.4909,  1112737,      883,     0000, 1.9214308e-06,        0,        0,        8,   973265,   968195,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  104,    107.52,        2,  1048813,   9.5636,  1121146,      881,     0000, 1.9069176e-06,        0,        0,       10,   981660,   977794,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  105,   108.525,        1,  1055030,   9.6364,  1127828,      880,     0000, 9.4784035e-07,        0,        0,        6,   987904,   984537,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  106,    109.53,        3,  1063236,   9.7091,  1136570,      891,     0000, 2.8215749e-06,        0,        0,        7,   994453,   991332,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  107,   110.535,        1,  1069883,   9.7818,  1143757,      894,     0000, 9.3468164e-07,        0,        0,        7,   999885,   998108,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  108,    111.54,        2,  1078277,   9.8545,  1152649,      906,     0000, 1.854811e-06,        0,        0,        8,  1009071,  1006321,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  109,   112.545,        1,  1085671,   9.9273,  1160566,      918,     0000, 9.2108935e-07,        0,        0,        6,  1016508,  1013044,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  110,    113.55,        0,  1093582,  10.0000,  1169084,      931,     0000,        0,        0,        0,        7,  1023227,  1020692,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
