    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   90,     93.45,        5,   957829,   8.5455,  1024125,      799,     0000, 5.2201385e-06,        0,        0,       10,   893818,   889967,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   91,    94.455,        1,   964760,   8.6182,  1031426,      804,     0000, 1.0365272e-06,        0,        0,        7,   899858,   896222,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   92,     95.46,        3,   977031,   8.6909,  1044580,      812,     0000, 3.0705269e-06,        0,        0,       11,   910789,   907231,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   93,    96.465,        3,   991798,   8.7636,  1060431,      816,     0000, 3.0248095e-06,        0,        0,        8,   924077,   921656,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   94,     97.47,        1,  1000356,   8.8364,  1069627,      818,     0000, 9.9964413e-07,        0,        0,        9,   932282,   929060,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   95,    98.475,        3,  1007788,   8.9091,  1077565,      831,     0000, 2.9768166e-06,        0,        0,        6,   938475,   935004,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   96,     99.48,        4,  1016675,   8.9818,  1087008,      840,     0000, 3.934394e-06,        0,        0,       10,   947844,   943654,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   97,   100.485,        2,  1024014,   9.0545,  1094875,      843,     0000, 1.9530983e-06,        0,        0,        7,   955503,   952939,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   98,    101.49,        4,  1032070,   9.1273,  1103546,      848,     0000, 3.8757061e-06,        0,        0,        5,   964758,   961012,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   99,   102.495,        3,  1040021,   9.2000,  1112087,      856,     0000, 2.8845571e-06,        0,        0,       11,   972165,   967094,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  100,     103.5,        4,  1047527,   9.2727,  1120156,      859,     0000, 3.8185173e-06,        0,        0,       10,   976855,   972521,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  101,   104.505,        1,  1055171,   9.3455,  1128169,      877,     0000, 9.4771369e-07,        0,        0,        9,   982641,   979836,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  102,    105.51,        4,  1062532,   9.4182,  1136186,      881,     0000, 3.7645925e-06,        0,        0,        7,   990865,   986768,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  103,   106.515,        3,  1071556,   9.4909,  1145717,      888,     0000, 2.799667e-06,        0,        0,       12,  1000956,   996549,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  104,    107.52,        0,  1077994,   9.5636,  1152707,      893,     0000,        0,        0,        0,        6,  1008093,  1004666,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  105,   108.525,        2,  1086747,   9.6364,  1162051,      905,     0000, 1.8403547e-06,        0,        0,        7,  1018492,  1012074,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  106,    109.53,        5,  1093885,   9.7091,  1169622,      910,     0000, 4.5708644e-06,        0,        0,       14,  1024598,  1020839,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  107,   110.535,        1,  1101996,   9.7818,  1178319,      922,     0000, 9.0744431e-07,        0,        0,        7,  1031720,  1028538,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  108,    111.54,        0,  1109867,   9.8545,  1186765,      932,     0000,        0,        0,        0,        4,  1038890,  1034636,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  109,   112.545,        0,  1117379,   9.9273,  1194812,      935,     0000,        0,        0,        0,        3,  1044884,  1040534,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  110,    113.55,        3,  1125523,  10.0000,  1203519,      947,     0000, 2.6654275e-06,        0,        0,       10,  1054098,  1048471,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
