    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   89,    92.445,        3,   961176,   8.4727,  1027833,      786,     0000, 3.1211766e-06,        0,        0,        8,   900025,   895573,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   90,     93.45,        3,   969398,   8.5455,  1036596,      794,     0000, 3.0947041e-06,        0,        0,       12,   908848,   905368,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   91,    94.455,        7,   977686,   8.6182,  1045483,      804,     0000, 7.159763e-06,        0,        0,       11,   915765,   913974,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   92,     95.46,        4,   985518,   8.6909,  1054026,      814,     0000, 4.0587792e-06,        0,        0,        8,   923511,   920737,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   93,    96.465,        3,   993275,   8.7636,  1062155,      816,     0000, 3.0203116e-06,        0,        0,        6,   930078,   927328,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   94,     97.47,        5,  1000924,   8.8364,  1070465,      826,     0000, 4.9953843e-06,        0,        0,       14,   936737,   933149,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   95,    98.475,        2,  1009792,   8.9091,  1079826,      833,     0000, 1.9806059e-06,        0,        0,        5,   943922,   939809,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   96,     99.48,        7,  1017049,   8.9818,  1087516,      836,     0000, 6.8826576e-06,        0,        0,       16,   949050,   945583,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   97,   100.485,        4,  1025984,   9.0545,  1097173,      845,     0000, 3.8986963e-06,        0,        0,       11,   955496,   952401,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   98,    101.49,        5,  1033123,   9.1273,  1104654,      856,     0000, 4.8396948e-06,        0,        0,       12,   961193,   956677,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   99,   102.495,        7,  1041493,   9.2000,  1113746,      870,     0000, 6.7211205e-06,        0,        0,       14,   968293,   964688,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  100,     103.5,        6,  1049145,   9.2727,  1121793,      878,     0000, 5.7189426e-06,        0,        0,       15,   974818,   973589,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  101,   104.505,        6,  1056965,   9.3455,  1130332,      890,     0000, 5.6766307e-06,        0,        0,       15,   984161,   980143,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  102,    105.51,        3,  1064504,   9.4182,  1138285,      902,     0000, 2.8182139e-06,        0,        0,        8,   992097,   988113,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  103,   106.515,        3,  1071976,   9.4909,  1146324,      915,     0000, 2.7985701e-06,        0,        0,       12,   999915,   996119,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  104,    107.52,        5,  1080109,   9.5636,  1154991,      917,     0000, 4.6291624e-06,        0,        0,       10,  1006567,  1001981,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  105,   108.525,        1,  1087627,   9.6364,  1163140,      919,     0000, 9.1943286e-07,        0,        0,        5,  1013306,  1009406,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  106,    109.53,        2,  1095386,   9.7091,  1171454,      927,     0000, 1.8258404e-06,        0,        0,        7,  1020865,  1017211,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  107,   110.535,        1,  1103955,   9.7818,  1180573,      936,     0000, 9.0583402e-07,        0,        0,        7,  1029408,  1025515,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  108,    111.54,        2,  1122120,   9.8545,  1199957,      941,     0000, 1.7823406e-06,        0,        0,        9,  1045492,  1043155,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  109,   112.545,        2,  1131154,   9.9273,  1209636,      946,     0000, 1.7681058e-06,        0,        0,        8,  1054826,  1050606,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
  110,    113.55,        3,  1139894,  10.0000,  1218983,      955,     0000, 2.6318237e-06,        0,        0,        6,  1062569,  1057638,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
